hosp,procs,procCount,infCount,sir,ci-low,ci-high,comp
"ST ROSE HOSP, HAYWARD",Colon Surgery,30,1,0.88,0.02,4.91,N.D.
"STANFORD HOSP, STANFORD",Colon Surgery,375,20,1.48,0.91,2.29,N.D.
"STANISLAUS SURGICAL HOSP, MODESTO",Colon Surgery,<20,,,,,
"SUTTER AMADOR HOSP, JACKSON",Colon Surgery,<20,,,,,
"SUTTER AUBURN FAITH HOSP, AUBURN",Colon Surgery,68,1,0.61,0.02,3.39,N.D.
"SUTTER COAST HOSP, CRESCENT CITY",Colon Surgery,32,0,0.00,0.00,3.67,N.D.
"SUTTER DAVIS HOSPITAL, DAVIS",Colon Surgery,42,2,1.72,0.21,6.22,N.D.
"SUTTER DELTA MED CTR, ANTIOCH",Colon Surgery,57,2,1.00,0.12,3.60,N.D.
SUTTER EAST BAY HOSPS CTR,Colon Surgery,95,2,0.67,0.08,2.44,N.D.
"ALTA BATES SUMMIT MED CTR, ALTA BATES CAMPUS, BERKELEY",Colon Surgery,,,,,,
"ALTA BATES SUMMIT MED CTR, HERRICK CAMPUS, BERKELEY",Colon Surgery,,,,,,
SUTTER EAST BAY HOSPS CTR,Colon Surgery,140,3,0.65,0.14,1.91,N.D.
"ALTA BATES SUMMIT MED CTR, OAKLAND",Colon Surgery,,,,,,
"ALTA BATES SUMMIT MED CTR, SUMMIT CAMPUS, OAKLAND",Colon Surgery,,,,,,
SUTTER HEALTH SACRAMENTO SIERRA REGION,Colon Surgery,273,3,0.32,0.07,0.94,Low
"SUTTER GENERAL HOSP, SACRAMENTO",Colon Surgery,,,,,,
"SUTTER MEMORIAL HOSP, SACRAMENTO",Colon Surgery,,,,,,
"SUTTER LAKESIDE HOSP, LAKEPORT",Colon Surgery,<20,,,,,
SUTTER MATERNITY & SURGERY CTR OF SANTA CRUZ,Colon Surgery,52,1,0.79,0.02,4.39,N.D.
"SUTTER MED CTR, CASTRO VALLEY",Colon Surgery,88,6,1.83,0.67,3.98,N.D.
"EDEN MED CTR, CASTRO VALLEY",Colon Surgery,,,,,,
SAN LEANDRO HOSP,Colon Surgery,,,,,,
SUTTER MED CTR OF SANTA ROSA,Colon Surgery,40,1,,,,
SUTTER ROSEVILLE MED CTR,Colon Surgery,184,1,0.16,0.00,0.87,Low
"SUTTER SOLANO MED CTR, VALLEJO",Colon Surgery,81,1,0.41,0.01,2.31,N.D.
"SUTTER SURGICAL HOSP, NORTH VALLEY, YUBA CITY",Colon Surgery,22,0,,,,
SUTTER TRACY COMMUNITY HOSP,Colon Surgery,29,3,,,,
SUTTER WEST BAY HOSPS,Colon Surgery,,,,,,
"CALIFORNIA PACIFIC MED CTR, DAVIES CAM HOSP, S F",Colon Surgery,<20,,,,,
SUTTER WEST BAY HOSPS,Colon Surgery,234,7,1.06,0.43,2.18,N.D.
"CALIFORNIA PACIFIC MED CTR, CA WEST CAM HOSP, S F",Colon Surgery,,,,,,
"CALIFORNIA PACIFIC MED CTR, PACIFIC CAM HOSP, S F",Colon Surgery,,,,,,
"TAHOE FOREST HOSP, TRUCKEE",Colon Surgery,<20,,,,,
"TEMPLE COMMUNITY HOSP, LOS ANGELES",Colon Surgery,<20,,,,,
"TORRANCE MEMORIAL MED CTR, TORRANCE",Colon Surgery,119,3,0.88,0.18,2.57,N.D.
"TRI-CITY MED CTR, OCEANSIDE",Colon Surgery,117,3,0.91,0.19,2.67,N.D.
"TRI-CITY REGIONAL MED CTR, HAWAIIAN GARDENS",Colon Surgery,<20,,,,,
"TRINITY HOSP, WEAVERVILLE",Colon Surgery,<20,,,,,
TULARE REGIONAL MEDICAL CTR,Colon Surgery,24,1,,,,
"TWIN CITIES COMMUNITY HOSP, TEMPLETON",Colon Surgery,77,3,1.64,0.34,4.79,N.D.
"UHS-CORONA, INC.",Colon Surgery,51,1,0.65,0.02,3.61,N.D.
"CORONA REGIONAL MED CTR, CAMPUS #1",Colon Surgery,,,,,,
"CORONA REGIONAL MED CTR, CAMPUS #2",Colon Surgery,,,,,,
"UKIAH VALLEY MED CTR/HOSP DRIVE, UKIAH",Colon Surgery,45,0,0.00,0.00,3.68,N.D.
"UNIVERSITY OF CALIFORNIA DAVIS MED CTR, SACRAMENTO",Colon Surgery,229,6,0.62,0.23,1.35,N.D.
"UNIVERSAL HEALTH SERVICES OF RANCHO SPRINGS, INC.",Colon Surgery,122,0,0.00,0.00,0.98,Low
"SOUTHWEST HEALTHCARE SYSTEMS, MURRIETA",Colon Surgery,,,,,,
"SOUTHWEST HEALTHCARE SYSTEMS, WILDOMAR",Colon Surgery,,,,,,
"UNIVERSITY OF CALIFORNIA IRVINE MED CTR, ORANGE",Colon Surgery,258,4,0.38,0.10,0.98,Low
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",Colon Surgery,231,6,0.63,0.23,1.36,N.D.
"UNIVERSITY OF CALIFORNIA, SAN DIEGO MED CTR",Colon Surgery,,,,,,
"UCSD-LA JOLLA, JOHN M.& SALLY B. THORNTON HOSP",Colon Surgery,,,,,,
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Colon Surgery,333,10,0.72,0.34,1.32,N.D.
"UCSF MED CTR, SAN FRANCISCO",Colon Surgery,,,,,,
"UCSF MED CTR AT MOUNT ZION, SAN FRANCISCO",Colon Surgery,,,,,,
"VALLEY PRESBYTERIAN HOSP, VAN NUYS",Colon Surgery,46,0,0.00,0.00,2.31,N.D.
"VERDUGO HILLS HOSP, GLENDALE",Colon Surgery,34,0,,,,
"VICTOR VALLEY COMMUNITY HOSP, VICTORVILLE",Colon Surgery,41,0,0.00,0.00,3.37,N.D.
"WASHINGTON HOSP, FREMONT",Colon Surgery,84,3,1.28,0.26,3.74,N.D.
WATSONVILLE COMMUNITY HOSP,Colon Surgery,<20,,,,,
"WEST ANAHEIM MED CTR, ANAHEIM",Colon Surgery,34,0,,,,
WEST HILLS HOSP AND MED CTR,Colon Surgery,83,0,0.00,0.00,1.34,N.D.
WESTERN MED CTR ANAHEIM,Colon Surgery,<20,,,,,
WESTERN MED CTR SANTA ANA,Colon Surgery,69,0,0.00,0.00,1.83,N.D.
"WHITE MEMORIAL MED CTR, LOS ANGELES",Colon Surgery,47,0,0.00,0.00,2.42,N.D.
WHITTIER HOSP MED CTR,Colon Surgery,49,1,0.77,0.02,4.27,N.D.
WOODLAND MEMORIAL HOSP,Colon Surgery,35,0,,,,
ADVENTIST HEALTH SYSTEMS,Cesarean Section,308,1,0.78,0.02,4.34,N.D.
"ADVENTIST MED CTR, HANFORD",Cesarean Section,,,,,,
ADVENTIST MED CTR-SELMA,Cesarean Section,,,,,,
"ADVENTIST MED CTR, REEDLEY",Cesarean Section,437,0,0.00*,0.00,3.72,N.D.*
"AHMC ANAHEIM REGIONAL MED CTR, ANAHEIM",Cesarean Section,452,0,0.00,0.00,2.60,N.D.
ALAMEDA COUNTY MED CTR,Cesarean Section,313,0,0.00,0.00,2.76,N.D.
"ALAMEDA COUNTY MED CTR, OAKLAND",Cesarean Section,,,,,,
"ALAMEDA COUNTY MED CTR-FAIRMONT CAMPUS, SAN LEANDRO",Cesarean Section,,,,,,
"ALTA LOS ANGELES HOSPS, INC.",Cesarean Section,102,0,0.00*,0.00,25.09,N.D.*
LOS ANGELES COMMUNITY HOSP,Cesarean Section,,,,,,
NORWALK COMMUNITY HOSP,Cesarean Section,,,,,,
"ANTELOPE VALLEY HOSP, LANCASTER",Cesarean Section,1871,3,0.29,0.06,0.85,Low
"ARROWHEAD RGN MED CTR, COLTON",Cesarean Section,784,3,0.67,0.14,1.96,N.D.
BAKERSFIELD MEMORIAL HOSP,Cesarean Section,534,1,0.44,0.01,2.42,N.D.
"BANNER LASSEN MED CTR, SUSANVILLE",Cesarean Section,90,0,,,,
BARSTOW COMMUNITY HOSP,Cesarean Section,99,1,0.98,0.03,5.45,N.D.
"BARTON MEMORIAL HOSP, SOUTH LAKE TAHOE",Cesarean Section,100,0,0.00*,0.00,7.00,N.D.*
BELLFLOWER MED CTR,Cesarean Section,663,0,0.00,0.00,1.54,N.D.
"BEVERLY HOSP, MONTEBELLO",Cesarean Section,287,0,0.00,0.00,2.18,N.D.
"CALIFORNIA HOSP MED CTR, LOS ANGELES",Cesarean Section,1352,2,0.21,0.03,0.75,Low
"CALIFORNIA PACIFIC MED CTR, ST LUKE'S CAMPUS,",Cesarean Section,,,,,,
SAN FRANCISCO,Cesarean Section,,,,,,
"CEDARS-SINAI MED CTR, LOS ANGELES",Cesarean Section,2020,1,0.13,0.00,0.72,Low
"CENTINELA HOSP MED CTR, INGLEWOOD",Cesarean Section,359,0,0.00,0.00,1.40,N.D.
"CENTRAL VALLEY GENERAL HOSP, HANFORD",Cesarean Section,722,0,0.00,0.00,2.63,N.D.
"CHINO VALLEY MED CTR, CHINO",Cesarean Section,<20,,,,,
"CITRUS VALLEY MED CTR, INC.",Cesarean Section,1706,3,0.22,0.05,0.64,Low
"CITRUS VALLEY MED CTR, IC , COVINA",Cesarean Section,,,,,,
"CITRUS VALLEY MED CTR, QV, WEST COVINA",Cesarean Section,,,,,,
"COASTAL COMMUNITIES HOSP, SANTA ANA",Cesarean Section,490,0,0.00*,0.00,3.86,N.D.*
COLUSA REG MED CTR,Cesarean Section,59,0,,,,
"COMMUNITY HOSP OF THE MONTEREY PENINSULA, MONTEREY",Cesarean Section,335,0,0.00,0.00,3.07,N.D.
COMMUNITY HOSP OF SAN BERNARDINO,Cesarean Section,1016,0,0.00,0.00,0.92,Low
"COMMUNITY MEMORIAL HOSP, SAN BUENAVENTURA, VENTURA",Cesarean Section,785,7,2.37,0.95,4.88,N.D.
"CONTRA COSTA REGIONAL MED CTR, MARTINEZ",Cesarean Section,471,0,0.00,0.00,1.14,N.D.
COUNTY OF VENTURA,Cesarean Section,616,0,0.00,0.00,1.71,N.D.
VENTURA COUNTY MED CTR,Cesarean Section,,,,,,
"VENTURA COUNTY MED CTR, SANTA PAULA HOSP",Cesarean Section,,,,,,
"DAMERON HOSP, STOCKTON",Cesarean Section,454,0,0.00,0.00,1.58,N.D.
DELANO REGIONAL MED CTR,Cesarean Section,289,0,0.00*,0.00,6.37,N.D.*
"DESERT REGIONAL MED CTR, PALM SPRINGS",Cesarean Section,964,0,0.00,0.00,1.02,N.D.
"DESERT VALLEY HOSP, VICTORVILLE",Cesarean Section,160,0,0.00*,0.00,7.70,N.D.*
DIGNITY HEALTH,Cesarean Section,230,0,0.00*,0.00,6.04,N.D.*
"DOMINICAN HOSP CAMPUS #1, SANTA CRUZ",Cesarean Section,,,,,,
"DOMINICAN HOSP CAMPUS #2, SANTA CRUZ",Cesarean Section,,,,,,
DIGNITY HEALTH,Cesarean Section,481,0,0.00,0.00,2.63,N.D.
"MERCY HOSP, BAKERSFIELD",Cesarean Section,,,,,,
"MERCY SOUTHWEST HOSP, BAKERSFIELD",Cesarean Section,,,,,,
DOCTORS HOSP OF MANTECA,Cesarean Section,224,1,1.42*,0.04,7.89,N.D.*
"DOCTORS MED CTR, MODESTO",Cesarean Section,1247,7,1.24,0.50,2.56,N.D.
DOWNEY REGIONAL MED CTR,Cesarean Section,424,0,0.00*,0.00,4.10,N.D.*
"EARL & LORAINE MILLER CHILDREN'S HOSP, LONG BEACH",Cesarean Section,1933,1,0.10,0.00,0.53,Low
"EAST LOS ANGELES DOCTORS HOSP, LOS ANGELES",Cesarean Section,425,1,0.86,0.02,4.77,N.D.
"EAST VALLEY HOSP MED CTR, GLENDORA",Cesarean Section,93,0,,,,
EL CAMINO HOSP,Cesarean Section,,,,,,
"EL CAMINO HOSP, LOS GATOS",Cesarean Section,162,0,0.00*,0.00,9.84,N.D.*
"EL CAMINO HOSP, MOUNTAIN VIEW",Cesarean Section,1380,0,0.00,0.00,0.59,Low
"EMANUEL MED CTR INC, TURLOCK",Cesarean Section,251,0,0.00*,0.00,5.31,N.D.*
ENLOE MED CTR,Cesarean Section,414,0,0.00,0.00,1.62,N.D.
"ENLOE MED CTR-COHASSET, CHICO",Cesarean Section,,,,,,
"ENLOE MED CTR-ESPLANADE, CHICO",Cesarean Section,,,,,,
"ENLOE REHABILITATION CTR, CHICO",Cesarean Section,,,,,,
"FAIRCHILD MED CTR, YREKA",Cesarean Section,73,0,,,,
"FEATHER RIVER HOSP, PARADISE",Cesarean Section,262,0,0.00*,0.00,8.48,N.D.*
"FOOTHILL PRESBYTERIAN HSP-JOHNSTON MEMORIAL,",Cesarean Section,,,,,,
GLENDORA,Cesarean Section,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Cesarean Section,902,0,0.00,0.00,1.07,N.D.
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Cesarean Section,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Cesarean Section,,,,,,
FREMONT-RIDEOUT HEALTH GROUP,Cesarean Section,<20,,,,,
"FREMONT MED CTR, YUBA CITY",Cesarean Section,,,,,,
"RIDEOUT MEMORIAL HOSP, MARYSVILLE",Cesarean Section,,,,,,
"FRENCH HOSP MED CTR, SAN LUIS OBISPO",Cesarean Section,120,0,0.00*,0.00,13.76,N.D.*
GARDEN GROVE HOSP AND MED CTR,Cesarean Section,691,1,0.63,0.02,3.52,N.D.
"GARFIELD MED CTR, MONTEREY PARK",Cesarean Section,1180,0,0.00,0.00,0.62,Low
"GEORGE L. MEE MEMORIAL HOSP, KING CITY",Cesarean Section,152,0,0.00*,0.00,7.07,N.D.*
GLENDALE ADVENTIST MED CTR,Cesarean Section,1032,3,0.64,0.13,1.87,N.D.
GLENDALE MEMORIAL HOSP AND HEALTH CTR,Cesarean Section,847,0,0.00,0.00,1.15,N.D.
"GOOD SAMARITAN HOSP, LOS ANGELES",Cesarean Section,1335,1,0.08,0.00,0.42,Low
"GOOD SAMARITAN HOSP, LP",Cesarean Section,1289,1,0.19,0.01,1.04,N.D.
"MISSION OAKS HOSP, LOS GATOS",Cesarean Section,,,,,,
"GOOD SAMARITAN HOSP, SAN JOSE",Cesarean Section,,,,,,
"GREATER EL MONTE COMMUNITY HOSP, SOUTH EL MONTE",Cesarean Section,196,0,0.00*,0.00,14.88,N.D.*
"HAZEL HAWKINS MEMORIAL HOSP, HOLLISTER",Cesarean Section,146,0,0.00*,0.00,5.96,N.D.*
HEMET VALLEY MED CTR,Cesarean Section,355,0,0.00,0.00,1.48,N.D.
"HENRY MAYO NEWHALL MEMORIAL HOSP, VALENCIA",Cesarean Section,349,0,0.00,0.00,2.56,N.D.
"HI-DESERT MED CTR, JOSHUA TREE",Cesarean Section,149,0,0.00*,0.00,12.10,N.D.*
"HOAG MEMORIAL HOSP PRESBYTERIAN, INC",Cesarean Section,2291,0,0.00,0.00,0.45,Low
"HOAG HOSPITAL, IRVINE",Cesarean Section,,,,,,
"HOAG MEMORIAL HOSP PRESBYTERIAN, NEWPORT BEACH",Cesarean Section,,,,,,
HOSPITAL COMMITTEE AREA LIVERMORE PLEASANTON,Cesarean Section,256,0,0.00*,0.00,8.83,N.D.*
"VALLEYCARE MEDICAL CENTER, PLEASANTON",Cesarean Section,,,,,,
"VALLEY MEMORIAL HOSPITAL, LIVERMORE",Cesarean Section,,,,,,
"HUNTINGTON MEMORIAL HOSP, PASADENA",Cesarean Section,1394,1,0.24,0.01,1.31,N.D.
"JOHN F. KENNEDY MEMORIAL HOSP, INDIO",Cesarean Section,777,1,0.91,0.02,5.04,N.D.
"JOHN MUIR MED CTR, WALNUT CREEK",Cesarean Section,682,0,0.00,0.00,0.90,Low
"KAISER FOUNDATION HOSP, ANTIOCH",Cesarean Section,347,2,2.23*,0.27,8.05,N.D.*
"KAISER FOUNDATION HOSP, BALDWIN PARK",Cesarean Section,876,0,0.00,0.00,0.87,Low
"KAISER FOUNDATION HOSP-DOWNEY, BELLFLOWER",Cesarean Section,1039,2,0.25,0.03,0.89,Low
"KAISER FOUNDATION HOSP, FRESNO",Cesarean Section,342,0,0.00,0.00,3.52,N.D.
"KAISER FOUNDATION HOSP, LOS ANGELES",Cesarean Section,704,0,0.00,0.00,0.55,Low
"KAISER FOUNDATION HOSP, MORENO VALLEY",Cesarean Section,253,0,0.00*,0.00,4.77,N.D.*
"KAISER FOUNDATION HOSP, PANORAMA CITY",Cesarean Section,592,0,0.00,0.00,1.09,N.D.
"KAISER FOUNDATION HOSP, REDWOOD CITY",Cesarean Section,256,0,0.00*,0.00,5.13,N.D.*
"KAISER FOUNDATION HOSP, RIVERSIDE",Cesarean Section,965,2,0.33,0.04,1.18,N.D.
"KAISER FOUNDATION HOSP, ROSEVILLE",Cesarean Section,1144,0,0.00,0.00,0.41,Low
"KAISER FOUNDATION HOSP, SAN DIEGO",Cesarean Section,1362,2,0.27,0.03,0.98,Low
"KAISER FOUNDATION HOSP, SAN FRANCISCO",Cesarean Section,792,0,0.00,0.00,0.65,Low
KAISER FOUNDATION HOSP-SAN JOSE,Cesarean Section,438,0,0.00,0.00,3.54,N.D.
KAISER FOUNDATION HOSP-SANTA CLARA,Cesarean Section,1213,1,0.08,0.00,0.47,Low
"KAISER FOUNDATION HOSP, SANTA ROSA",Cesarean Section,478,9,7.14,3.27,13.56,High
"KAISER FOUNDATION HOSP SOUTH BAY, HARBOR CITY",Cesarean Section,538,0,0.00,0.00,1.20,N.D.
KAISER FOUNDATION HOSP-SOUTH SACRAMENTO,Cesarean Section,379,0,0.00,0.00,1.24,N.D.
"KAISER FOUNDATION HOSP & REHAB. CTR, VALLEJO",Cesarean Section,526,0,0.00,0.00,1.03,N.D.
KAISER FOUNDATION HOSP-WALNUT CREEK,Cesarean Section,922,4,0.68,0.19,1.74,N.D.
"KAISER FOUNDATION HOSP-WEST LA, LOS ANGELES",Cesarean Section,417,1,0.48,0.01,2.67,N.D.
"KAISER FOUNDATION HOSP, WOODLAND HILLS",Cesarean Section,400,0,0.00,0.00,2.43,N.D.
KAISER FOUNDATION HOSPS,Cesarean Section,686,0,0.00,0.00,1.72,N.D.
KAISER FOUNDATION HOSP-ANAHEIM MEDICAL CENTER,Cesarean Section,,,,,,
KAISER FOUNDATION HOSP-LAKEVIEW MEDICAL CENTER,Cesarean Section,,,,,,
KAISER FOUNDATION HOSPS,Cesarean Section,,,,,,
"KAISER FOUNDATION HOSP, IRVINE",Cesarean Section,847,0,0.00,0.00,1.60,N.D.
KAISER FOUNDATION HOSPS,Cesarean Section,,,,,,
"KAISER FOUNDATION HOSP, FONTANA",Cesarean Section,959,0,0.00,0.00,0.67,Low
"KAISER FOUNDATION HOSP, ONTARIO",Cesarean Section,563,0,0.00,0.00,3.23,N.D.
KAISER FOUNDATION HOSPS,Cesarean Section,678,0,0.00,0.00,1.17,N.D.
"KAISER FOUNDATION HOSP, FREMONT",Cesarean Section,,,,,,
"KAISER FOUNDATION HOSP, HAYWARD/FREMONT",Cesarean Section,,,,,,
KAISER FOUNDATION HOSPS,Cesarean Section,602,0,0.00,0.00,0.85,Low
"KAISER FOUNDATION HOSP, MODESTO",Cesarean Section,,,,,,
"KAISER FOUNDATION HOSP, MANTECA",Cesarean Section,,,,,,
KAISER FOUNDATION HOSPS,Cesarean Section,605,3,0.57,0.12,1.67,N.D.
"KAISER FOUNDATION HOSP, OAKLAND/RICHMOND",Cesarean Section,,,,,,
"KAISER FOUNDATION HOSP, RICHMOND CAMPUS",Cesarean Section,,,,,,
"KAWEAH DELTA MED CTR, VISALIA",Cesarean Section,1467,2,0.28,0.03,1.01,N.D.
"KERN MED CTR, BAKERSFIELD",Cesarean Section,1025,0,0.00,0.00,0.48,Low
LA PALMA INTERCOMMUNITY HOSP,Cesarean Section,68,0,,,,
"LAC+USC MED CTR, LOS ANGELES",Cesarean Section,344,2,0.67,0.08,2.44,N.D.
"LODI MEMORIAL HOSP ASSOCIATION, INC.",Cesarean Section,323,0,0.00*,0.00,5.47,N.D.*
LODI MEMORIAL HOSP,Cesarean Section,(1RH),,,,,
LODI MEMORIAL HOSP-WEST,Cesarean Section,,,,,,
LOMA LINDA UNIVERSITY MED CTR,Cesarean Section,247,6,1.84,0.68,4.01,N.D.
"LOMA LINDA UNIV HEART & SURGICAL HOSP, REDLANDS",Cesarean Section,,,,,,
"LOMA LINDA UNIV MED CTR EAST HOSP, LOMA LINDA",Cesarean Section,,,,,,
"LOMA LINDA UNIV MED CTR, LOMA LINDA",Cesarean Section,,,,,,
LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,Cesarean Section,258,0,0.00,0.00,3.30,N.D.
LOMPOC VALLEY MED CTR,Cesarean Section,123,0,0.00*,0.00,16.84,N.D.*
LOS ALAMITOS MED CTR,Cesarean Section,372,1,1.25*,0.03,6.97,N.D.*
"LOS ANGELES CO OLIVE VIEW-UCLA MED CTR, SYLMAR",Cesarean Section,232,0,0.00,0.00,3.40,N.D.
LOS ROBLES REGIONAL MED CTR,Cesarean Section,638,0,0.00,0.00,1.41,N.D.
"LOS ROBLES HOSP & MED CTR, E , THOUSAND OAKS",Cesarean Section,,,,,,
"LOS ROBLES HOSP & MED CTR, THOUSAND OAKS",Cesarean Section,,,,,,
THOUSAND OAKS SURGICAL HOSP,Cesarean Section,,,,,,
"LUCILE SALTER PACKARD CHILDREN'S HOSP AT STANFORD,",Cesarean Section,,,,,,
"MAD RIVER COMMUNITY HOSP, ARCATA",Cesarean Section,99,0,,,,
MADERA COMMUNITY HOSP,Cesarean Section,521,0,0.00,0.00,3.10,N.D.
MAMMOTH HOSP,Cesarean Section,32,0,,,,
MARIAN REGIONAL MEDICAL CENTER,Cesarean Section,,,,,,
MARIAN REGIONAL MEDICAL CENTER,Cesarean Section,949,2,0.24,0.03,0.86,Low
"MARIN GENERAL HOSP, GREENBRAE",Cesarean Section,155,0,0.00,0.00,1.31,N.D.
"MARSHALL MED CTR (1-RH), PLACERVILLE",Cesarean Section,157,0,0.00*,0.00,10.85,N.D.*
MEMORIAL HOSP LOS BANOS,Cesarean Section,234,1,1.59*,0.04,8.87,N.D.*
MEMORIAL HOSP OF GARDENA,Cesarean Section,549,9,9.93*,4.54,18.86,High*
"MEMORIAL MED CTR, MODESTO",Cesarean Section,674,1,0.21,0.01,1.18,N.D.
"MENDOCINO COAST DISTRICT HOSP, FORT BRAGG",Cesarean Section,50,0,,,,
"MERCY GENERAL HOSP, SACRAMENTO",Cesarean Section,610,0,0.00,0.00,0.55,Low
MERCY HOSP OF FOLSOM,Cesarean Section,249,0,0.00*,0.00,10.11,N.D.*
MERCY MED CTR MERCED,Cesarean Section,1025,0,0.00,0.00,1.03,N.D.
MERCY MED CTR MT. SHASTA,Cesarean Section,48,0,,,,
MERCY MED CTR REDDING,Cesarean Section,696,2,0.76,0.09,2.73,N.D.
"MERCY SAN JUAN MED CTR, CARMICHAEL",Cesarean Section,702,1,0.32,0.01,1.79,N.D.
METHODIST HOSP OF SACRAMENTO,Cesarean Section,497,1,0.46,0.01,2.57,N.D.
"METHODIST HOSP OF SOUTHERN CA, ARCADIA",Cesarean Section,519,0,0.00,0.00,1.71,N.D.
MILLS-PENINSULA HEALTH SERVICES,Cesarean Section,547,2,0.63,0.08,2.26,N.D.
"MILLS HEALTH CTR, SAN MATEO",Cesarean Section,,,,,,
"MILLS-PENINSULA MED CTR, BURLINGAME",Cesarean Section,,,,,,
MISSION HOSP REGIONAL MED CTR,Cesarean Section,,,,,,
"MISSION HOSP REGIONAL MED CTR, MISSION VIEJO",Cesarean Section,998,0,0.00,0.00,1.02,N.D.
MONTCLAIR HOSP MED CTR,Cesarean Section,261,2,3.18*,0.39,11.49,N.D.*
MONTEREY PARK HOSP,Cesarean Section,567,0,0.00,0.00,3.31,N.D.
"NATIVIDAD MED CTR, SALINAS",Cesarean Section,748,3,1.76,0.36,5.15,N.D.
NORTHBAY HEALTHCARE GROUP,Cesarean Section,,,,,,
"NORTHBAY MED CTR, FAIRFIELD",Cesarean Section,380,0,0.00,0.00,3.63,N.D.
"NORTHERN INYO HOSP, BISHOP",Cesarean Section,57,1,,,,
NORTHRIDGE HOSP MED CTR,Cesarean Section,661,0,0.00,0.00,1.19,N.D.
"O'CONNOR HOSP, SAN JOSE",Cesarean Section,877,0,0.00,0.00,0.95,Low
"OAK VALLEY HOSP DISTRICT (2-RH), OAKDALE",Cesarean Section,91,0,,,,
"ORANGE COAST MEMORIAL MED CTR, FOUNTAIN VALLEY",Cesarean Section,278,1,0.95,0.02,5.32,N.D.
PACIFIC ALLIANCE MED CTR,Cesarean Section,804,0,0.00,0.00,3.25,N.D.
PACIFIC HOSP OF LONG BEACH,Cesarean Section,145,0,0.00*,0.00,29.75,N.D.*
"PACIFICA HOSP OF THE VALLEY, SUN VALLEY",Cesarean Section,306,0,0.00*,0.00,10.33,N.D.*
"PALO VERDE HOSP, BLYTHE",Cesarean Section,63,0,,,,
PALOMAR HEALTH,Cesarean Section,1140,2,0.31,0.04,1.12,N.D.
"PALOMAR HEALTH DOWNTOWN CAMPUS, ESCONDIDO",Cesarean Section,,,,,,
"PALOMAR MED CTR, ESCONDIDO",Cesarean Section,,,,,,
"PARADISE VALLEY HOSP, NATIONAL CITY",Cesarean Section,288,0,0.00,0.00,3.67,N.D.
"PARKVIEW COMMUNITY HOSP MED CTR, RIVERSIDE",Cesarean Section,529,1,1.02*,0.03,5.68,N.D.*
"PETALUMA VALLEY HOSP, PETALUMA",Cesarean Section,86,1,,,,
"PIONEERS MEMORIAL HEALTHCARE DISTRICT, BRAWLEY",Cesarean Section,543,1,1.08*,0.03,6.02,N.D.*
"PLUMAS DISTRICT HOSP, QUINCY",Cesarean Section,21,0,,,,
"POMERADO HOSP, POWAY",Cesarean Section,369,0,0.00*,0.00,4.81,N.D.*
"POMONA VALLEY HOSP MED CTR, POMONA",Cesarean Section,2254,2,0.22,0.03,0.79,Low
"PRESBYTERIAN INTERCOMMUNITY HOSP, WHITTIER",Cesarean Section,1266,0,0.00,0.00,0.65,Low
"PROVIDENCE HOLY CROSS MED CTR, MISSION HILLS",Cesarean Section,881,1,0.27,0.01,1.53,N.D.
"PROVIDENCE LITTLE COMPANY OF MARY MED CTR,",Cesarean Section,,,,,,
SAN PEDRO,Cesarean Section,,,,,,
"PROVIDENCE LITTLE COMPANY OF MARY MED CTR, TORRANCE",Cesarean Section,889,0,0.00,0.00,0.92,Low
"PROVIDENCE SAINT JOSEPH MED CTR, BURBANK",Cesarean Section,927,2,0.92,0.11,3.32,N.D.
"PROVIDENCE TARZANA MED CTR, TARZANA",Cesarean Section,928,0,0.00,0.00,0.78,Low
"QUEEN OF THE VALLEY MED CTR, NAPA",Cesarean Section,189,0,0.00*,0.00,7.04,N.D.*
REDLANDS COMMUNITY HOSP,Cesarean Section,722,1,0.23,0.01,1.29,N.D.
"REDWOOD MEMORIAL HOSP, FORTUNA",Cesarean Section,80,0,,,,
REGIONAL MED CTR OF SAN JOSE,Cesarean Section,112,0,0.00*,0.00,4.82,N.D.*
RIDGECREST REGIONAL HOSP,Cesarean Section,164,0,0.00*,0.00,6.87,N.D.*
RIVERSIDE COMMUNITY HOSP,Cesarean Section,1194,2,0.41,0.05,1.48,N.D.
"RIVERSIDE COUNTY REGIONAL MED CTR, MORENO VALLEY",Cesarean Section,744,1,0.19,0.01,1.05,N.D.
"RONALD REAGAN UCLA MED CTR, LOS ANGELES",Cesarean Section,622,1,0.20,0.01,1.14,N.D.
SADDLEBACK MEMORIAL MED CTR,Cesarean Section,846,2,0.64,0.08,2.33,N.D.
"SADDLEBACK MEMORIAL MED CTR, LAGUNA HILLS",Cesarean Section,,,,,,
SADDLEBACK MEMORIAL MED CTR-SAN CLEMENTE,Cesarean Section,,,,,,
"SAINT AGNES MED CTR, FRESNO",Cesarean Section,1452,0,0.00,0.00,0.51,Low
"SAINT JOHN'S HEALTH CTR, SANTA MONICA",Cesarean Section,715,0,0.00,0.00,1.28,N.D.
